run_number,w,t_naturalSubgrade,t_subgradeFill,t_baseAgg,t_baseAC,t_wearingAC,e_naturalSubgrade,density_naturalSubgrade,elasticModulus_naturalSubgrade,poissonsRatio_naturalSubgrade,density_subgradeFill,elasticModulus_subgradeFill,poissonsRatio_subgradeFill,density_baseAgg,elasticModulus_baseAgg,poissonsRatio_baseAgg,density_baseAC,elasticModulus_baseAC,poissonsRatio_baseAC,density_wearingAC,elasticModulus_wearingAC,poissonsRatio_wearingAC,tyrePressure,temperature,saturation,frictionAngle_naturalSubgrade,k_naturalSubgrade,dilationAngle_naturalSubgrade,yieldStress_naturalSubgrade,frictionAngle_subgradeFill,k_subgradeFill,dilationAngle_subgradeFill,yieldStress_subgradeFill,frictionAngle_baseAgg,k_baseAgg,dilationAngle_baseAgg,yieldStress_baseAgg
6,374.618595994492,101.800971687267,20.0258228918501,28.7337706766276,20.2594917768857,20.858738608924,373.421253779189,1.70359912655272e-09,31.7263748395873,0.404421543522289,1.98462116898534e-09,66.8231807581665,0.371443472068733,2.15022095892724e-09,2156.07074499194,0.197836795559301,1.17656376500752e-09,2728.52546213994,0.36965543980315,2.13101321385236e-09,1566.53757690732,0.328660541002209,80.2212783791576,34.3719121634455,0.855674177028307,27.18817650675,0.82239953845774,7.55451897133208,2.86774889585522,36.0148778286782,0.908950167030212,4.30950130578105,3.21641093541479,37.1624059638832,0.846705553383007,23.4073548748075,4.34642700846123
6,374.618595994492,101.800971687267,20.0258228918501,28.7337706766276,20.2594917768857,20.858738608924,373.421253779189,1.70359912655272e-09,31.7263748395873,0.404421543522289,1.98462116898534e-09,66.8231807581665,0.371443472068733,2.15022095892724e-09,2156.07074499194,0.197836795559301,1.17656376500752e-09,2728.52546213994,0.36965543980315,2.13101321385236e-09,1566.53757690732,0.328660541002209,80.2212783791576,34.3719121634455,0.855674177028307,27.18817650675,0.82239953845774,7.55451897133208,2.86774889585522,36.0148778286782,0.908950167030212,4.30950130578105,3.21641093541479,37.1624059638832,0.846705553383007,23.4073548748075,4.34642700846123
7,335.538940156327,105.064572073587,29.157717091915,28.9811723342903,26.1512360226498,20.8665566802107,301.789110211598,1.54165675719931e-09,32.820324370193,0.447253517753217,1.95903429632818e-09,75.8373268557437,0.428247606261952,2.16912442296404e-09,2585.07807686909,0.210610573399617,9.46128466192663e-10,3246.70523565266,0.320951705662393,2.02901079418558e-09,1477.13860041462,0.250664860990954,94.7754964974547,35.7287573171314,0.680631038746515,24.6584053575775,0.780444592729789,4.77486736272928,3.00870947258971,39.4267438863357,0.798817265941162,7.72995279751142,5.42472694337096,41.2596843362141,0.968632714709394,22.1980193462895,5.6841952816046
7,335.538940156327,105.064572073587,29.157717091915,28.9811723342903,26.1512360226498,20.8665566802107,301.789110211598,1.54165675719931e-09,32.820324370193,0.447253517753217,1.95903429632818e-09,75.8373268557437,0.428247606261952,2.16912442296404e-09,2585.07807686909,0.210610573399617,9.46128466192663e-10,3246.70523565266,0.320951705662393,2.02901079418558e-09,1477.13860041462,0.250664860990954,94.7754964974547,35.7287573171314,0.680631038746515,24.6584053575775,0.780444592729789,4.77486736272928,3.00870947258971,39.4267438863357,0.798817265941162,7.72995279751142,5.42472694337096,41.2596843362141,0.968632714709394,22.1980193462895,5.6841952816046
8,389.057229365357,118.034851095781,23.8809614976892,20.9304102288796,21.1002527103949,23.3143356894695,341.275499961743,1.55813002364745e-09,32.3034119436154,0.413307663677444,1.73351878384088e-09,77.8803681210407,0.377152075910554,2.54401283839118e-09,2196.80452053041,0.190159886166507,8.84995248159358e-10,2652.91804057369,0.366227455147011,2.34844790140677e-09,1504.13055134991,0.293672675763022,86.7384214822108,21.4183939053381,0.0739996405448072,27.7622086107914,0.917963229208603,5.91000908017191,4.12074440938153,38.0129409534626,0.822114269294834,6.55976656180431,5.00814985243333,38.8118491353044,0.950795643075041,29.2090444637174,4.24686057136834
8,389.057229365357,118.034851095781,23.8809614976892,20.9304102288796,21.1002527103949,23.3143356894695,341.275499961743,1.55813002364745e-09,32.3034119436154,0.413307663677444,1.73351878384088e-09,77.8803681210407,0.377152075910554,2.54401283839118e-09,2196.80452053041,0.190159886166507,8.84995248159358e-10,2652.91804057369,0.366227455147011,2.34844790140677e-09,1504.13055134991,0.293672675763022,86.7384214822108,21.4183939053381,0.0739996405448072,27.7622086107914,0.917963229208603,5.91000908017191,4.12074440938153,38.0129409534626,0.822114269294834,6.55976656180431,5.00814985243333,38.8118491353044,0.950795643075041,29.2090444637174,4.24686057136834
9,390.718675231259,114.829461809152,25.2037725661381,22.050117447799,24.6117040281089,21.2480248836635,383.463473307235,1.40758961778627e-09,32.6111095850673,0.442324777913464,1.99346157555668e-09,61.52789461109,0.44483611302347,2.23194250565096e-09,2415.38038877299,0.183115894786265,8.57171497885868e-10,2739.11839752633,0.354848770930164,2.31003674537952e-09,1513.77857593997,0.262263067462672,92.6953067569148,24.7762952447698,0.906024316804145,22.9283387401106,0.993088805712995,4.20090003389771,4.15212398654781,35.3994378679045,0.800141953667086,4.78992408745604,4.96518521526804,44.8248183086401,0.809043404782284,24.8642112276433,7.60224955734674
9,390.718675231259,114.829461809152,25.2037725661381,22.050117447799,24.6117040281089,21.2480248836635,383.463473307235,1.40758961778627e-09,32.6111095850673,0.442324777913464,1.99346157555668e-09,61.52789461109,0.44483611302347,2.23194250565096e-09,2415.38038877299,0.183115894786265,8.57171497885868e-10,2739.11839752633,0.354848770930164,2.31003674537952e-09,1513.77857593997,0.262263067462672,92.6953067569148,24.7762952447698,0.906024316804145,22.9283387401106,0.993088805712995,4.20090003389771,4.15212398654781,35.3994378679045,0.800141953667086,4.78992408745604,4.96518521526804,44.8248183086401,0.809043404782284,24.8642112276433,7.60224955734674
10,393.813128197168,90.0930250305295,29.0465980277108,21.3283426015107,22.0057154118638,21.6786834116917,350.011509589379,1.65138234141028e-09,32.0814990357353,0.45572881954637,1.88593593872507e-09,67.8909980259066,0.371221682498535,2.50246731644297e-09,2714.0517582406,0.190273909666874,1.01570545313146e-09,3478.01684892962,0.393006210904234,2.04684346885168e-09,1244.09574068614,0.263380686214392,86.7224141380364,23.951181134894,0.201970278717471,25.8746536121991,0.996295695591179,7.52644927627789,2.68349828580791,38.4243095001058,0.923334452192738,5.46156196402977,4.45172368450252,44.2820759802038,0.839844361980871,28.5987741607694,6.47949861949357
10,393.813128197168,90.0930250305295,29.0465980277108,21.3283426015107,22.0057154118638,21.6786834116917,350.011509589379,1.65138234141028e-09,32.0814990357353,0.45572881954637,1.88593593872507e-09,67.8909980259066,0.371221682498535,2.50246731644297e-09,2714.0517582406,0.190273909666874,1.01570545313146e-09,3478.01684892962,0.393006210904234,2.04684346885168e-09,1244.09574068614,0.263380686214392,86.7224141380364,23.951181134894,0.201970278717471,25.8746536121991,0.996295695591179,7.52644927627789,2.68349828580791,38.4243095001058,0.923334452192738,5.46156196402977,4.45172368450252,44.2820759802038,0.839844361980871,28.5987741607694,6.47949861949357
11,361.651638266883,97.5705690160484,27.5642609505791,21.024383727363,27.3410854401941,20.6853315706976,335.524144768504,1.59798054047317e-09,30.0325504601736,0.401590628058389,1.72745605771983e-09,79.3265121636284,0.428775228568505,2.01019739519449e-09,2419.6771203904,0.186787746567834,8.96203145169962e-10,2734.99746897,0.325804806756602,2.14763407193711e-09,1487.29493428365,0.342740989171204,97.7107382093722,34.8711645061754,0.286284162951935,29.0738441243614,0.967540381504864,4.37404313163689,4.3460978486305,32.565175680748,0.992456400149266,5.40149688067967,5.23027319616428,43.7936634905337,0.895668423887455,23.0862486996196,5.84664217241334
11,361.651638266883,97.5705690160484,27.5642609505791,21.024383727363,27.3410854401941,20.6853315706976,335.524144768504,1.59798054047317e-09,30.0325504601736,0.401590628058389,1.72745605771983e-09,79.3265121636284,0.428775228568505,2.01019739519449e-09,2419.6771203904,0.186787746567834,8.96203145169962e-10,2734.99746897,0.325804806756602,2.14763407193711e-09,1487.29493428365,0.342740989171204,97.7107382093722,34.8711645061754,0.286284162951935,29.0738441243614,0.967540381504864,4.37404313163689,4.3460978486305,32.565175680748,0.992456400149266,5.40149688067967,5.23027319616428,43.7936634905337,0.895668423887455,23.0862486996196,5.84664217241334
12,380.176343635196,96.5792673931774,21.3683410365948,22.6836139165778,25.3381333231941,26.4378466291973,389.840684816312,1.65682618631708e-09,30.4719756789398,0.441050427269624,1.77019059888744e-09,70.5172600103297,0.385654814884197,2.35613034901135e-09,2135.97365259984,0.216630479753237,1.03505448849031e-09,2742.50276993048,0.35174540200275,2.22863442597801e-09,1282.15639739046,0.271522192575653,101.067838279495,34.4535742405249,0.97982545565232,23.1152689300165,0.941962487510767,5.1497231893357,3.19309083823547,31.1390596251409,0.821755247649411,3.53136190506239,3.69572162280322,43.837712282302,0.845697602976051,20.9682020054885,4.17278088522909
12,380.176343635196,96.5792673931774,21.3683410365948,22.6836139165778,25.3381333231941,26.4378466291973,389.840684816312,1.65682618631708e-09,30.4719756789398,0.441050427269624,1.77019059888744e-09,70.5172600103297,0.385654814884197,2.35613034901135e-09,2135.97365259984,0.216630479753237,1.03505448849031e-09,2742.50276993048,0.35174540200275,2.22863442597801e-09,1282.15639739046,0.271522192575653,101.067838279495,34.4535742405249,0.97982545565232,23.1152689300165,0.941962487510767,5.1497231893357,3.19309083823547,31.1390596251409,0.821755247649411,3.53136190506239,3.69572162280322,43.837712282302,0.845697602976051,20.9682020054885,4.17278088522909
13,373.715330452874,91.1091661808907,20.5028695823801,25.5500912963115,26.1534505578405,22.9184027727788,377.146864416464,1.41643634605292e-09,37.2629902524387,0.461514601345266,1.98595149029655e-09,70.1140384998741,0.381669467964835,2.59024943604373e-09,2468.43507028425,0.185899844893272,1.02546961549162e-09,3214.28913166702,0.307299117480509,2.2133170527541e-09,1535.35943509807,0.261775895287717,116.336151066458,28.8883487019272,0.0254619379712497,24.9412370949763,0.878134748439964,3.29868408682059,3.95000928115503,39.9816374630785,0.789362944050716,3.74862216940361,5.25846235646354,39.084394168748,0.901584584808647,27.0765792517172,7.61862033448604
13,373.715330452874,91.1091661808907,20.5028695823801,25.5500912963115,26.1534505578405,22.9184027727788,377.146864416464,1.41643634605292e-09,37.2629902524387,0.461514601345266,1.98595149029655e-09,70.1140384998741,0.381669467964835,2.59024943604373e-09,2468.43507028425,0.185899844893272,1.02546961549162e-09,3214.28913166702,0.307299117480509,2.2133170527541e-09,1535.35943509807,0.261775895287717,116.336151066458,28.8883487019272,0.0254619379712497,24.9412370949763,0.878134748439964,3.29868408682059,3.95000928115503,39.9816374630785,0.789362944050716,3.74862216940361,5.25846235646354,39.084394168748,0.901584584808647,27.0765792517172,7.61862033448604
14,325.076345218138,90.59161007,23.6912203392896,21.4482290439344,24.3146846163412,25.6955427785055,379.700157774739,1.67274421468974e-09,32.4558806055747,0.479436914813576,1.8204318377756e-09,74.9896638424677,0.40712540574497,2.07782900440099e-09,2012.20146019055,0.214790937810576,1.03838858582055e-09,3474.29649667368,0.315629391451503,2.17763172780696e-09,1536.54586694688,0.339819972145472,114.144635842174,35.9999343680213,0.145007385626643,23.8780233787522,0.876685523366167,7.28790077886392,3.16886842320172,37.2383857915967,0.951904930060808,5.14528135335993,4.7788244955518,44.5862501091345,0.920672282060669,20.7090413034939,4.81843650942113
14,325.076345218138,90.59161007,23.6912203392896,21.4482290439344,24.3146846163412,25.6955427785055,379.700157774739,1.67274421468974e-09,32.4558806055747,0.479436914813576,1.8204318377756e-09,74.9896638424677,0.40712540574497,2.07782900440099e-09,2012.20146019055,0.214790937810576,1.03838858582055e-09,3474.29649667368,0.315629391451503,2.17763172780696e-09,1536.54586694688,0.339819972145472,114.144635842174,35.9999343680213,0.145007385626643,23.8780233787522,0.876685523366167,7.28790077886392,3.16886842320172,37.2383857915967,0.951904930060808,5.14528135335993,4.7788244955518,44.5862501091345,0.920672282060669,20.7090413034939,4.81843650942113
15,393.732078031342,106.811726129861,25.4882980039759,26.5519444274498,23.6499485541653,24.142327205481,318.377825704939,1.7746642312932e-09,37.7222478620681,0.40276087169249,1.66834703334443e-09,60.1071279751489,0.364642491035326,2.38400079647879e-09,2282.89546492935,0.180178691657773,1.00033709745751e-09,2744.94122463696,0.39153184410672,2.30424985729528e-09,1242.90086446145,0.280719174378026,117.893031712418,31.7527843447692,0.396240829592304,20.4444094148716,0.875820072327519,5.26548697437326,2.72109046503254,35.9535447165215,0.831331537791439,3.81437886049542,3.43333240641886,42.9679728542982,0.85647846618479,20.9139875985435,7.84200881696409
15,393.732078031342,106.811726129861,25.4882980039759,26.5519444274498,23.6499485541653,24.142327205481,318.377825704939,1.7746642312932e-09,37.7222478620681,0.40276087169249,1.66834703334443e-09,60.1071279751489,0.364642491035326,2.38400079647879e-09,2282.89546492935,0.180178691657773,1.00033709745751e-09,2744.94122463696,0.39153184410672,2.30424985729528e-09,1242.90086446145,0.280719174378026,117.893031712418,31.7527843447692,0.396240829592304,20.4444094148716,0.875820072327519,5.26548697437326,2.72109046503254,35.9535447165215,0.831331537791439,3.81437886049542,3.43333240641886,42.9679728542982,0.85647846618479,20.9139875985435,7.84200881696409
16,352.803927295366,93.9610135840007,20.2962957687895,23.5965216963825,29.2953009519753,27.6254020669353,385.855947606094,1.6982910852168e-09,36.1627534835337,0.46337126937467,1.66247968199047e-09,73.5976299214987,0.359928064917057,2.30347421616766e-09,2389.75733443461,0.182084865194182,8.26918180634122e-10,3360.07001191225,0.363470190312887,2.16457726833865e-09,1439.87752736442,0.331844954487763,112.528541924906,37.4438612251629,0.897408192697005,22.5302676399989,0.796503557454722,6.61631699374502,2.27652925228405,36.1548457124899,0.891537446961123,3.07309557392523,3.17661564154482,39.5062796588893,0.952643434493556,28.7850203475402,5.76232677402884
16,352.803927295366,93.9610135840007,20.2962957687895,23.5965216963825,29.2953009519753,27.6254020669353,385.855947606094,1.6982910852168e-09,36.1627534835337,0.46337126937467,1.66247968199047e-09,73.5976299214987,0.359928064917057,2.30347421616766e-09,2389.75733443461,0.182084865194182,8.26918180634122e-10,3360.07001191225,0.363470190312887,2.16457726833865e-09,1439.87752736442,0.331844954487763,112.528541924906,37.4438612251629,0.897408192697005,22.5302676399989,0.796503557454722,6.61631699374502,2.27652925228405,36.1548457124899,0.891537446961123,3.07309557392523,3.17661564154482,39.5062796588893,0.952643434493556,28.7850203475402,5.76232677402884
17,311.064182833739,94.8284447083144,20.7600658767449,21.8465679231288,23.9679689969233,25.3899574328448,349.120101396794,1.53601120691378e-09,31.5997275602564,0.404796104019672,1.63548215055325e-09,73.3440669834533,0.425565114943823,2.15451195183223e-09,2131.71638569369,0.201553453584386,1.13863044944082e-09,2621.72915294092,0.337717456590426,2.34776612507726e-09,1216.0615042676,0.320318812059197,87.3642498129625,36.9681879401321,0.636003255541301,27.9533574793029,0.838854401352256,7.99666116051721,2.24500314102502,34.0427189528691,0.850067982090393,7.08247531852931,5.94665654110327,37.9487794259886,0.838294347871036,22.2302656817389,6.51295949839294
17,311.064182833739,94.8284447083144,20.7600658767449,21.8465679231288,23.9679689969233,25.3899574328448,349.120101396794,1.53601120691378e-09,31.5997275602564,0.404796104019672,1.63548215055325e-09,73.3440669834533,0.425565114943823,2.15451195183223e-09,2131.71638569369,0.201553453584386,1.13863044944082e-09,2621.72915294092,0.337717456590426,2.34776612507726e-09,1216.0615042676,0.320318812059197,87.3642498129625,36.9681879401321,0.636003255541301,27.9533574793029,0.838854401352256,7.99666116051721,2.24500314102502,34.0427189528691,0.850067982090393,7.08247531852931,5.94665654110327,37.9487794259886,0.838294347871036,22.2302656817389,6.51295949839294
18,374.515707709333,98.0545735419733,21.0823662947962,21.3218213704412,24.1722392760785,25.3565097696741,328.238472098206,1.7623407592752e-09,30.2669039996447,0.455376035916047,1.7517000712588e-09,72.0741406409863,0.364728191536198,2.03361022973306e-09,2708.12034721507,0.188949769929585,1.05494675537808e-09,3147.26378239941,0.332266747210862,2.25180325329147e-09,1338.38055370195,0.265267600928628,107.200974367919,25.0543410333231,0.210265454144822,29.4511678827711,0.80765295428116,7.49508359338409,2.9777380713271,31.6438514492495,0.970895855658392,7.46466243856409,4.35553221091181,42.4760734659073,0.930840662118022,22.2008741482599,7.2556556442634
18,374.515707709333,98.0545735419733,21.0823662947962,21.3218213704412,24.1722392760785,25.3565097696741,328.238472098206,1.7623407592752e-09,30.2669039996447,0.455376035916047,1.7517000712588e-09,72.0741406409863,0.364728191536198,2.03361022973306e-09,2708.12034721507,0.188949769929585,1.05494675537808e-09,3147.26378239941,0.332266747210862,2.25180325329147e-09,1338.38055370195,0.265267600928628,107.200974367919,25.0543410333231,0.210265454144822,29.4511678827711,0.80765295428116,7.49508359338409,2.9777380713271,31.6438514492495,0.970895855658392,7.46466243856409,4.35553221091181,42.4760734659073,0.930840662118022,22.2008741482599,7.2556556442634
19,337.205873448656,98.0167602542674,29.5421172159566,25.4473200162695,22.6392122898292,24.4302144000058,339.156104877854,1.78618743540072e-09,35.3672213988186,0.411253900635082,1.60169638827466e-09,68.698569714234,0.369672971783121,2.15573736661944e-09,2349.07061733357,0.213427279983165,9.54257224370436e-10,3097.06246781375,0.372160198353142,2.22759339229271e-09,1430.13714832199,0.290828337298547,106.77777518728,38.7512133237231,0.452485789446291,21.9330157556988,0.8209050120706,3.68889099538726,4.27189828544417,34.3163833145845,0.914191413919826,7.86381110788393,5.20666195482797,37.3771784517332,0.953876192732725,21.5073196626112,4.21086047568588
19,337.205873448656,98.0167602542674,29.5421172159566,25.4473200162695,22.6392122898292,24.4302144000058,339.156104877854,1.78618743540072e-09,35.3672213988186,0.411253900635082,1.60169638827466e-09,68.698569714234,0.369672971783121,2.15573736661944e-09,2349.07061733357,0.213427279983165,9.54257224370436e-10,3097.06246781375,0.372160198353142,2.22759339229271e-09,1430.13714832199,0.290828337298547,106.77777518728,38.7512133237231,0.452485789446291,21.9330157556988,0.8209050120706,3.68889099538726,4.27189828544417,34.3163833145845,0.914191413919826,7.86381110788393,5.20666195482797,37.3771784517332,0.953876192732725,21.5073196626112,4.21086047568588
20,397.481538301802,82.838855375419,24.9925431319667,20.0869282203408,25.6129323112507,20.706519972686,348.821152075141,1.67770505543518e-09,38.211263608468,0.413596561085846,1.67493954223517e-09,67.8947497028626,0.444680097039175,2.36005537089441e-09,2538.21038605308,0.183518841252173,1.08277438897601e-09,3101.42183055628,0.381021370059891,2.20743099384071e-09,1325.51737510832,0.349458684241586,85.7632864554703,28.8675642229908,0.134404763541599,20.7067415660279,0.995638769764117,5.12645401108248,3.18190735053331,36.1191864441472,0.903884026853379,7.14621453107148,3.24849290025795,44.534907436438,0.89604468386297,23.1922685774148,7.21891720961441
20,397.481538301802,82.838855375419,24.9925431319667,20.0869282203408,25.6129323112507,20.706519972686,348.821152075141,1.67770505543518e-09,38.211263608468,0.413596561085846,1.67493954223517e-09,67.8947497028626,0.444680097039175,2.36005537089441e-09,2538.21038605308,0.183518841252173,1.08277438897601e-09,3101.42183055628,0.381021370059891,2.20743099384071e-09,1325.51737510832,0.349458684241586,85.7632864554703,28.8675642229908,0.134404763541599,20.7067415660279,0.995638769764117,5.12645401108248,3.18190735053331,36.1191864441472,0.903884026853379,7.14621453107148,3.24849290025795,44.534907436438,0.89604468386297,23.1922685774148,7.21891720961441
21,379.934302216491,118.95070493999,27.6187256575871,21.1183352918686,24.4239111858779,26.4456498584407,315.568907028075,1.63632101320715e-09,31.8870646437345,0.477553488866003,1.7719415955484e-09,71.8909937027062,0.435310743354024,2.41701917958414e-09,2681.76786981171,0.216472843518789,1.157409525906e-09,2612.47605218699,0.394724318108073,2.11525198962841e-09,1538.65196911779,0.313364452559219,109.701721931432,35.3240530441509,0.365525815692408,27.4211894182081,0.990751003575509,4.01185563315424,4.40795273952384,38.385702127724,0.832562149678756,5.27895932168213,5.84893861500353,42.215457758633,0.940488419753207,26.3803641478694,7.58413875483055
21,379.934302216491,118.95070493999,27.6187256575871,21.1183352918686,24.4239111858779,26.4456498584407,315.568907028075,1.63632101320715e-09,31.8870646437345,0.477553488866003,1.7719415955484e-09,71.8909937027062,0.435310743354024,2.41701917958414e-09,2681.76786981171,0.216472843518789,1.157409525906e-09,2612.47605218699,0.394724318108073,2.11525198962841e-09,1538.65196911779,0.313364452559219,109.701721931432,35.3240530441509,0.365525815692408,27.4211894182081,0.990751003575509,4.01185563315424,4.40795273952384,38.385702127724,0.832562149678756,5.27895932168213,5.84893861500353,42.215457758633,0.940488419753207,26.3803641478694,7.58413875483055
